,time,BlkCnt,PriceBTC,PriceUSD,HashRate,DiffLast,BlkHeight,Reward,BTCGenFrmBlk,totalBTC,btcSupplyOnDate,s2f_ratio_10,s2f_ratio_usd_10,s2f_ratio_463,s2f_ratio_usd_463
2012-04-04 00:00:00.000000000,,,,,,,,,,,8716740.32815376,3.2666000295337776,8.949302302727498,1.7031012387495383,1.0431963024031667
2012-04-05 00:00:00.000000000,,,,,,,,,,,8722590.32815376,3.347956941472703,9.70612892683106,1.707014739796164,1.0511277459698858
2012-04-06 00:00:00.000000000,,,,,,,,,,,8729390.32815376,3.3989835255931857,10.202918131074371,1.7106563165576376,1.0585457449400077
2012-04-07 00:00:00.000000000,,,,,,,,,,,8735840.32815376,3.4538840660139516,10.75692397770146,1.7141816275162902,1.065761589613079
2012-04-08 00:00:00.000000000,,,,,,,,,,,8743340.32815376,3.4342150321299227,10.556092937639283,1.7179883112424954,1.0735917871411655
2012-04-09 00:00:00.000000000,,,,,,,,,,,8750640.32815376,3.4572476617369223,10.791532606327909,1.7216492806082784,1.0811599936588456
2012-04-10 00:00:00.000000000,,,,,,,,,,,8757990.32815376,3.5194606923847602,11.445735302965165,1.7245236317457044,1.0871280467132483
2012-04-11 00:00:00.000000000,,,,,,,,,,,8765040.32815376,3.5249413666830507,11.504659421046423,1.7269329479844202,1.0921481993371907
2012-04-12 00:00:00.000000000,,,,,,,,,,,8771390.32815376,3.4988252457426743,11.225764706118781,1.7301936813934045,1.0989681008296919
2012-04-13 00:00:00.000000000,,,,,,,,,,,8777540.32815376,3.5273781563663738,11.530925732167645,1.7330242345338815,1.1049122882883091
2012-04-14 00:00:00.000000000,,,,,,,,,,,8784490.32815376,3.524941749240766,11.504663541384279,1.7364133769732875,1.11205895242465
2012-04-15 00:00:00.000000000,,,,,,,,,,,8789840.32815376,3.553532750686463,11.815485432591561,1.7407996869315898,1.1213560869090724
2012-04-16 00:00:00.000000000,,,,,,,,,,,8797340.32815376,3.5196670912954766,11.447950529827777,1.7438958588631017,1.1279511936290416
2012-04-17 00:00:00.000000000,,,,,,,,,,,8804090.32815376,3.5067852187882016,11.310264392667424,1.7473062221793385,1.1352467897126004
2012-04-18 00:00:00.000000000,,,,,,,,,,,8810590.32815376,3.561986180436425,11.908494617572147,1.7512452184803433,1.1437141162668056
2012-04-19 00:00:00.000000000,,,,,,,,,,,8818440.32815376,3.5360408648134154,11.624640041909707,1.7543441011840972,1.1504063815371242
2012-04-20 00:00:00.000000000,,,,,,,,,,,8826140.32815376,3.520835517202689,11.460496581312631,1.7583740725443076,1.1591501632526524
2012-04-21 00:00:00.000000000,,,,,,,,,,,8833840.32815376,3.4903792323007963,11.136587603852874,1.7621208485415694,1.1673209521542125
2012-04-22 00:00:00.000000000,,,,,,,,,,,8840840.32815376,3.4602169011524047,10.82214805868556,1.7652197364336077,1.174109118813693
2012-04-23 00:00:00.000000000,,,,,,,,,,,8847590.32815376,3.4329843959417476,10.543615070380605,1.7691383514219008,1.1827322417515784
2012-04-24 00:00:00.000000000,,,,,,,,,,,8854490.32815376,3.4381566842089075,10.596128053501324,1.7732773747259192,1.191888215411275
2012-04-25 00:00:00.000000000,,,,,,,,,,,8860840.32815376,3.391796383620976,10.13189674760066,1.7760359368438343,1.1980178181794796
2012-04-26 00:00:00.000000000,,,,,,,,,,,8868590.32815376,3.3827792658125486,10.043280286052413,1.7792766676791918,1.205246839723418
2012-04-27 00:00:00.000000000,,,,,,,,,,,8875340.32815376,3.3853747957332407,10.068732470917912,1.7837049560904255,1.2151739975681874
2012-04-28 00:00:00.000000000,,,,,,,,,,,8882940.32815376,3.336365395822726,9.59567238546382,1.7872298374340914,1.2231165590214113
2012-04-29 00:00:00.000000000,,,,,,,,,,,8891890.32815376,3.289327500080666,9.156425952892116,1.7897280836706297,1.2287676801221095
2012-04-30 00:00:00.000000000,,,,,,,,,,,8900840.32815376,3.237109287617597,8.685439491868085,1.7924328239693845,1.2349063864475622
2012-05-01 00:00:00.000000000,,,,,,,,,,,8909340.32815376,3.2056029495250873,8.40958589697839,1.7961036423984003,1.2432718598290369
2012-05-02 00:00:00.000000000,,,,,,,,,,,8916840.32815376,3.187036888303446,8.249923147579679,1.7989329973816945,1.2497466047944061
2012-05-03 00:00:00.000000000,,,,,,,,,,,8924690.32815376,3.14396543473296,7.887677073008303,1.8025912038990055,1.2581528968332412
2012-05-04 00:00:00.000000000,,,,,,,,,,,8932740.32815376,3.100176052572545,7.530910458381383,1.8053196051723417,1.264448163707187
2012-05-05 00:00:00.000000000,,,,,,,,,,,8941090.32815376,3.025080980891481,6.945517694060633,1.8078173610110073,1.270230478334547
2012-05-06 00:00:00.000000000,,,,,,,,,,,8949290.32815376,3.010843587158174,6.83822753154337,1.8105134169202821,1.27649251320729
2012-05-07 00:00:00.000000000,,,,,,,,,,,8957790.32815376,2.9491814310553544,6.386860414463577,1.8128528227234013,1.2819435767567366
2012-05-08 00:00:00.000000000,,,,,,,,,,,8966590.32815376,2.9093631580226678,6.106687418782146,1.8156289890989377,1.2884333639719627
2012-05-09 00:00:00.000000000,,,,,,,,,,,8974890.32815376,2.935101610217448,6.286788778804167,1.8184001304171842,1.2949342055326365
2012-05-10 00:00:00.000000000,,,,,,,,,,,8981340.32815376,3.0292998649378915,6.977534318598289,1.8218335946626822,1.303020461695359
2012-05-11 00:00:00.000000000,,,,,,,,,,,8988490.32815376,3.0839104970287936,7.401305493346515,1.825007042252465,1.3105255802291962
2012-05-12 00:00:00.000000000,,,,,,,,,,,8994890.32815376,3.1300063458281078,7.772696759146477,1.829983879666763,1.3223562628960193
2012-05-13 00:00:00.000000000,,,,,,,,,,,9001890.32815376,3.1672547122413794,8.082140115173981,1.8340380900935205,1.3320485788951524
2012-05-14 00:00:00.000000000,,,,,,,,,,,9008840.32815376,3.2159344511201047,8.49936002589241,1.838037131966205,1.3416574036333966
2012-05-15 00:00:00.000000000,,,,,,,,,,,9015340.32815376,3.29914314954246,9.246903661126943,1.8433662092470238,1.3545369554799862
2012-05-16 00:00:00.000000000,,,,,,,,,,,9021390.32765376,3.4006385310414786,10.219321455548748,1.8474470493740354,1.3644577868163246
2012-05-17 00:00:00.000000000,,,,,,,,,,,9027190.32515376,3.536295730677022,11.627405224706646,1.8526797925812966,1.3772529408443204
2012-05-18 00:00:00.000000000,,,,,,,,,,,9034440.31315376,3.620634683861896,12.567880412477832,1.8569328895492971,1.387714073984273
2012-05-19 00:00:00.000000000,,,,,,,,,,,9041890.31165376,3.669962191121847,13.141827196882911,1.861089170812068,1.3979904542855435
2012-05-20 00:00:00.000000000,,,,,,,,,,,9048790.31062876,3.6480975909927404,12.885218354261655,1.8659576690513822,1.4100950976473072
2012-05-21 00:00:00.000000000,,,,,,,,,,,9055090.30912876,3.697598788848802,13.471246980247951,1.871226525288839,1.4232772580486146
2012-05-22 00:00:00.000000000,,,,,,,,,,,9060840.30862876,3.736700900915066,13.947103261203855,1.8767021240425992,1.4370674260205898
2012-05-23 00:00:00.000000000,,,,,,,,,,,9067340.30812876,3.768177352726304,14.338572310090592,1.8830548601075545,1.4531830218504556
2012-05-24 00:00:00.000000000,,,,,,,,,,,9073590.30812876,3.8118551284863034,14.89438519241576,1.889857063572081,1.4705780089379898
2012-05-25 00:00:00.000000000,,,,,,,,,,,9079640.30662876,3.8413018369034124,15.277466395489112,1.8967400259338678,1.4883267064250973
2012-05-26 00:00:00.000000000,,,,,,,,,,,9086740.30511876,3.7821188074961953,14.514382262920206,1.9022650032851105,1.502681240886591
2012-05-27 00:00:00.000000000,,,,,,,,,,,9094690.29911876,3.664005604049131,13.071569357645565,1.9051264080510986,1.5101532980021426
2012-05-28 00:00:00.000000000,,,,,,,,,,,9101790.29711876,3.675114649140416,13.202812279067693,1.9100522791097012,1.523076944993271
2012-05-29 00:00:00.000000000,,,,,,,,,,,9108090.29561876,3.7420405172312456,14.012980169212648,1.915232459174497,1.5367507497329818
2012-05-30 00:00:00.000000000,,,,,,,,,,,9114640.29511876,3.764800633211184,14.296214266570798,1.9210376674871343,1.5521758101181458
2012-05-31 00:00:00.000000000,,,,,,,,,,,9121540.29451876,3.733404372438907,13.906540660738667,1.9280818172936427,1.5710373856235886
2012-06-01 00:00:00.000000000,,,,,,,,,,,9129140.29351876,3.634586459077735,12.72840598633018,1.9331775970244431,1.584781132035307
2012-06-02 00:00:00.000000000,,,,,,,,,,,9137140.29101876,3.559030706439827,11.875919104035793,1.9388652399360564,1.6002198984599514
2012-06-03 00:00:00.000000000,,,,,,,,,,,9144790.28751876,3.491454877107875,11.14791724759874,1.9470229405147317,1.6225460494724848
2012-06-04 00:00:00.000000000,,,,,,,,,,,9152540.28551876,3.412309200392429,10.335515665203873,1.9537227094643788,1.6410437385274312
2012-06-05 00:00:00.000000000,,,,,,,,,,,9159890.28401876,3.403306370349949,10.245802003523169,1.9564445863743676,1.6486004931609726
2012-06-06 00:00:00.000000000,,,,,,,,,,,9167540.28301876,3.42031094444931,10.4157117460516,1.9581080564016902,1.6532307106507496
2012-06-07 00:00:00.000000000,,,,,,,,,,,9174490.28201876,3.430043597289421,10.513838885173351,1.9618538095297495,1.6636900689449572
2012-06-08 00:00:00.000000000,,,,,,,,,,,9181540.28101876,3.3973692311708645,10.1869359954515,1.9663564212105251,1.6763237554052839
2012-06-09 00:00:00.000000000,,,,,,,,,,,9190090.27951876,3.3096915056354304,9.344827860081557,1.9716186003896412,1.6911732363917
2012-06-10 00:00:00.000000000,,,,,,,,,,,9198390.27651876,3.2518578019765396,8.816711056861939,1.9795552425475036,1.7137429082748963
2012-06-11 00:00:00.000000000,,,,,,,,,,,9205390.27591876,3.28017692367551,9.072636119256934,1.9881008230071429,1.7382780329409089
2012-06-12 00:00:00.000000000,,,,,,,,,,,9213190.27491876,3.291685255870839,9.178102474238074,1.9933619056931102,1.7535042166636658
2012-06-13 00:00:00.000000000,,,,,,,,,,,9220690.27091876,3.3009519690889335,9.263644536411475,1.997703699496477,1.7661396837020988
2012-06-14 00:00:00.000000000,,,,,,,,,,,9228490.25991876,3.3015748899366955,9.269414641581855,2.000649239412954,1.7747478188582668
2012-06-15 00:00:00.000000000,,,,,,,,,,,9236440.25691876,3.2783277209010815,9.0557685260554,2.0012283517776717,1.7764436673053836
2012-06-16 00:00:00.000000000,,,,,,,,,,,9244240.25491876,3.2746490120421505,9.022278014520309,2.0028027611866284,1.7810598106335078
2012-06-17 00:00:00.000000000,,,,,,,,,,,9252440.25091876,3.22457983863927,8.574994461491912,2.0046088056843288,1.7863653925494238
2012-06-18 00:00:00.000000000,,,,,,,,,,,9261190.24591876,3.1581815398268236,8.005987438045779,2.0050566931607965,1.7876828454781968
2012-06-19 00:00:00.000000000,,,,,,,,,,,9268540.24241876,3.2094762829936547,8.443164844455648,2.006057884994052,1.7906302817442965
2012-06-20 00:00:00.000000000,,,,,,,,,,,9275790.24141876,3.2559535761154232,8.853410032404021,2.0071139743138335,1.7937430010882556
2012-06-21 00:00:00.000000000,,,,,,,,,,,9282590.23991876,3.26687293938173,8.951769864818791,2.0095152938406855,1.8008346872246914
2012-06-22 00:00:00.000000000,,,,,,,,,,,9289490.23691876,3.3082083568479157,9.331015794646444,2.0120889196320983,1.8084569057634796
2012-06-23 00:00:00.000000000,,,,,,,,,,,9297690.23391876,3.2808022421783476,9.078344943219259,2.0129749088005604,1.8110861035188532
2012-06-24 00:00:00.000000000,,,,,,,,,,,9304240.23141876,3.3377616463765323,9.608930693409143,2.01455586991701,1.8157842664441088
2012-06-25 00:00:00.000000000,,,,,,,,,,,9311940.22831876,3.3516987229454913,9.741972941960004,2.0164961421228083,1.8215618002028644
2012-06-26 00:00:00.000000000,,,,,,,,,,,9319390.22631876,3.370152397678006,9.92009856349481,2.0190785784816287,1.829271359886112
2012-06-27 00:00:00.000000000,,,,,,,,,,,9327540.21981876,3.375387732335075,9.971043439930265,2.0199417079377198,1.8318531936868334
2012-06-28 00:00:00.000000000,,,,,,,,,,,9334390.21731876,3.4662751195311543,10.884801253672395,2.0232715617250085,1.8418374118185663
2012-06-29 00:00:00.000000000,,,,,,,,,,,9341690.21281876,3.471397295074448,10.937970896948505,2.0261206800688694,1.8504102514151088
2012-06-30 00:00:00.000000000,,,,,,,,,,,9348290.20931876,3.505260027720966,11.294039398447795,2.0303285587338444,1.8631223368015155
2012-07-01 00:00:00.000000000,,,,,,,,,,,9355390.20881876,3.4933743058191014,11.168154324146714,2.0326503370242275,1.8701624683556908
2012-07-02 00:00:00.000000000,,,,,,,,,,,9362990.20431876,3.4626761185936585,10.847550528244133,2.0349185625770883,1.8770581002948035
2012-07-03 00:00:00.000000000,,,,,,,,,,,9370990.20181876,3.4751889609687496,10.977445873151197,2.0381089675168633,1.8867872142797864
2012-07-04 00:00:00.000000000,,,,,,,,,,,9378490.19181876,3.433142454197809,10.545217104764701,2.041353839178758,1.8967184197165798
2012-07-05 00:00:00.000000000,,,,,,,,,,,9385690.18981876,3.4592784172629596,10.81246493573694,2.044447890800976,1.9062219047861424
2012-07-06 00:00:00.000000000,,,,,,,,,,,9393440.18531876,3.448020270006753,10.69677544794086,2.0493068993221266,1.921213423084801
2012-07-07 00:00:00.000000000,,,,,,,,,,,9401740.18231876,3.4440589793872323,10.656274999129549,2.052700876499045,1.9317334880806616
2012-07-08 00:00:00.000000000,,,,,,,,,,,9409390.18081876,3.4098245698840097,10.310701719457949,2.0566533570129284,1.9440352304139061
2012-07-09 00:00:00.000000000,,,,,,,,,,,9417540.17331876,3.374249854216047,9.959955311368168,2.0600898373976646,1.9547752521520296
2012-07-10 00:00:00.000000000,,,,,,,,,,,9425040.16931876,3.337038090721339,9.602058468693036,2.0640406567292584,1.9671737576941966
2012-07-11 00:00:00.000000000,,,,,,,,,,,9431740.16731876,3.357068760103955,9.79357573236803,2.0692007355110644,1.9834495783425803
2012-07-12 00:00:00.000000000,,,,,,,,,,,9439240.16581876,3.364202086454513,9.862416864533307,2.0717616431393537,1.9915618858864268
2012-07-13 00:00:00.000000000,,,,,,,,,,,9447390.16521876,3.3604657143602705,9.826316585219708,2.0738997395048844,1.99835252401656
2012-07-14 00:00:00.000000000,,,,,,,,,,,9455440.15307876,3.33911716854532,9.62181446819063,2.076981024678341,2.0081671117693376
2012-07-15 00:00:00.000000000,,,,,,,,,,,9462440.15057876,3.350388644307347,9.729412699478754,2.080204958486348,2.018471980089092
2012-07-16 00:00:00.000000000,,,,,,,,,,,9469940.14697876,3.364113132095039,9.861556328123523,2.083934741698251,2.0304396440899564
2012-07-17 00:00:00.000000000,,,,,,,,,,,9478540.14447876,3.3539329390113823,9.763419319442905,2.0865578629434394,2.038885950314712
2012-07-18 00:00:00.000000000,,,,,,,,,,,9486290.13847876,3.352297187770095,9.747714419757052,2.0896759065321038,2.048957697122325
2012-07-19 00:00:00.000000000,,,,,,,,,,,9493040.13347876,3.4174163631638965,10.386651430183592,2.0948343376436043,2.0656962566208903
2012-07-20 00:00:00.000000000,,,,,,,,,,,9500440.13095376,3.4246738726668773,10.459620623634663,2.098020281505536,2.076081776671141
2012-07-21 00:00:00.000000000,,,,,,,,,,,9507490.12495376,3.4112737256650054,10.325169351233844,2.1002832097985324,2.0834805226928697
2012-07-22 00:00:00.000000000,,,,,,,,,,,9515240.12195376,3.4027561693865143,10.240336886643753,2.103877063684523,2.0952685283804082
2012-07-23 00:00:00.000000000,,,,,,,,,,,9522290.11895376,3.4557111768323123,10.77571382958299,2.1082154469812098,2.1095604549563682
2012-07-24 00:00:00.000000000,,,,,,,,,,,9530340.11695376,3.458655271332274,10.806038755117095,2.110456079670359,2.1169683073600076
2012-07-25 00:00:00.000000000,,,,,,,,,,,9538340.11495376,3.415613403340194,10.368579100595356,2.113008912149092,2.125430410561666
2012-07-26 00:00:00.000000000,,,,,,,,,,,9546790.11045376,3.3760642589000147,9.977639974373409,2.1148226260887997,2.1314567964318227
2012-07-27 00:00:00.000000000,,,,,,,,,,,9555690.10745376,3.3659903562071087,9.8797275279032,2.1165108811734727,2.1370770155398064
2012-07-28 00:00:00.000000000,,,,,,,,,,,9563340.10295376,3.373114598159862,9.948901300768924,2.120309128077614,2.149759164638758
2012-07-29 00:00:00.000000000,,,,,,,,,,,9571640.09995376,3.3089491381769625,9.337912661940413,2.1235345320158983,2.1605697262863996
2012-07-30 00:00:00.000000000,,,,,,,,,,,9580440.09742876,3.25357675076499,8.832100252686619,2.1259892755373526,2.1688226202097067
2012-07-31 00:00:00.000000000,,,,,,,,,,,9586940.09642876,3.2785308373275774,9.057620193016849,2.1312361004598546,2.1865361712678655
2012-08-01 00:00:00.000000000,,,,,,,,,,,9593640.09592876,3.325147917442417,9.489617426503122,2.13651537625099,2.2044607977860897
2012-08-02 00:00:00.000000000,,,,,,,,,,,9601890.09442876,3.2774464971435724,9.04773809554645,2.1403018968856813,2.217379995716801
2012-08-03 00:00:00.000000000,,,,,,,,,,,9609990.09092876,3.278158116732364,9.054222568483102,2.1432729886732895,2.227553914452588
2012-08-04 00:00:00.000000000,,,,,,,,,,,9617790.08892876,3.289168940361067,9.154969482684477,2.1481458980113173,2.2443106013242042
2012-08-05 00:00:00.000000000,,,,,,,,,,,9624740.08842876,3.355432550872255,9.777832627492087,2.153010308040468,2.261125486344283
2012-08-06 00:00:00.000000000,,,,,,,,,,,9631740.08392876,3.4424695589142793,10.640054766525248,2.157370911101835,2.27627331206707
2012-08-07 00:00:00.000000000,,,,,,,,,,,9639940.08192876,3.420488117557536,10.41749232394559,2.1618746192737444,2.2919923544406853
2012-08-08 00:00:00.000000000,,,,,,,,,,,9648240.07862876,3.423456763347787,10.447358583500195,2.1662735010605507,2.3074184079751467
2012-08-09 00:00:00.000000000,,,,,,,,,,,9656740.07561876,3.4400771417632745,10.61567230923215,2.1706024807322395,2.3226698294937167
2012-08-10 00:00:00.000000000,,,,,,,,,,,9664540.07111866,3.384741993827295,10.062522974156701,2.1764269293827283,2.3433006069665536
2012-08-11 00:00:00.000000000,,,,,,,,,,,9672940.06611866,3.3144962608883652,9.389670781473797,2.181844990057165,2.3626062644463324
2012-08-12 00:00:00.000000000,,,,,,,,,,,9680890.06161866,3.329944193606967,9.534863001477808,2.1873531623954854,2.382346363332209
2012-08-13 00:00:00.000000000,,,,,,,,,,,9688890.06111866,3.336977176515749,9.601480070949437,2.1930827074927985,2.4030014879005126
2012-08-14 00:00:00.000000000,,,,,,,,,,,9696740.06061866,3.3375705232903017,9.60711510152774,2.19989248671481,2.427712818684884
2012-08-15 00:00:00.000000000,,,,,,,,,,,9705090.05611866,3.2817873715855614,9.0873437268787,2.203662419506275,2.441469037574321
2012-08-16 00:00:00.000000000,,,,,,,,,,,9712790.05511866,3.2558097935948025,8.85211991167947,2.2082312894055796,2.4582132248452266
2012-08-17 00:00:00.000000000,,,,,,,,,,,9719690.05411866,3.311699555470851,9.363550850262293,2.212223601397324,2.4729097993231828
2012-08-18 00:00:00.000000000,,,,,,,,,,,9727240.05411866,3.3460180586228465,9.68759179919553,2.2176830534209904,2.493106217766735
2012-08-19 00:00:00.000000000,,,,,,,,,,,9736340.05061866,3.3237224163721737,9.476198891651702,2.2239046024386364,2.5162617278780717
2012-08-20 00:00:00.000000000,,,,,,,,,,,9745040.04911866,3.2892172934093873,9.155413618565815,2.2293001663076883,2.536464070907718
2012-08-21 00:00:00.000000000,,,,,,,,,,,9753690.04761866,3.281883805830859,9.088224951083717,2.23607400830466,2.5619867397089178
2012-08-22 00:00:00.000000000,,,,,,,,,,,9761490.04706866,3.290693704484813,9.16898208624693,2.2439008495357773,2.5916991898584656
2012-08-23 00:00:00.000000000,,,,,,,,,,,9769740.04456866,3.283229401457308,9.100527331025232,2.253012689677127,2.6265913511885444
2012-08-24 00:00:00.000000000,,,,,,,,,,,9777140.04456866,3.30428065029266,9.294507127347666,2.2568320268145867,2.6413137052978497
2012-08-25 00:00:00.000000000,,,,,,,,,,,9784040.04406866,3.3678647097225203,9.89789421080677,2.2634361340955342,2.6669060275612613
